target_len	tier	candidate	source
25	3	thetrueknowledgewillwante	voice-window
25	3	youthinkyoufindtheignoran	voice-window
25	3	youthinkyouwantedtheknowl	voice-window
25	3	theignorancewillallowedyo	voice-window
25	3	youthinkyoucomethedarknes	voice-window
25	3	thetrueknowledgewillsatis	voice-window
25	3	youthinkyouallowedtheigno	voice-window
25	3	weworshipyoutowatchingher	voice-window
25	3	youthinkyouknowtheignoran	voice-window
25	3	thetruewisdomwillwatching	voice-window
25	3	youthinkyoucreatedtheworl	voice-window
25	3	youthinkyouthinkthedarkne	voice-window
25	3	youthinkyouwantedthetruek	voice-window
25	3	youthinkyoucreatedthetrue	voice-window
25	3	weallowedyouyourtruewisdo	voice-window
25	3	youthinkyouwatchingtheign	voice-window
25	3	youthinkyouthinktheknowle	voice-window
25	3	youthinkyouwantedthefreew	voice-window
25	3	youthinkyouallowedthedark	voice-window
25	3	youthinkyoumadethetreasur	voice-window
25	3	wewatchingyoutocreatedher	voice-window
25	3	youthinkyoureadingthetrea	voice-window
25	3	theknowledgewillcreatedyo	voice-window
25	3	wecreatedyouyourtruewisdo	voice-window
25	3	youthinkyouprovethefreewi	voice-window
25	3	wecreatedyouyourtrueknowl	voice-window
25	3	youthinkwehaveallthewisdo	voice-window
25	3	youthinkyouseekingthefree	voice-window
25	3	wewantedyouyourtrueknowle	voice-window
25	3	youcomehereseekingfreewil	voice-window
25	3	youthinkyougainthetruewis	voice-window
25	3	youthinkyougaintheignoran	voice-window
25	3	theignorancewillwatchingy	voice-window
25	3	weallowedyoutowatchingher	voice-window
25	3	theignorancewillcreatedyo	voice-window
25	3	youthinkyouprovethedarkne	voice-window
25	3	youthinkyouseekingtheigno	voice-window
25	3	wehaveyouyourtrueknowledg	voice-window
25	3	knowertobewearewatchingyo	voice-window
25	3	youthinkyouhavethefreewil	voice-window
25	3	wecomeyouyourtrueknowledg	voice-window
25	3	thetruewisdomwillreadingy	voice-window
25	3	weseekingyouyourtruewisdo	voice-window
25	3	youthinkyouwantedthetruew	voice-window
25	3	thetrueknowledgewillhavey	voice-window
25	3	youthinkyoucreatedtheigno	voice-window
25	3	youthinkyouallowedthewisd	voice-window
25	3	wewatchingyouyourtruewisd	voice-window
25	3	youthinkyousatisfytheigno	voice-window
25	3	wewatchingyoutowatchinghe	voice-window
25	3	weproveyouyourtrueknowled	voice-window
25	3	thetrueknowledgewillworsh	voice-window
25	3	thetrueknowledgewillseeki	voice-window
25	3	youthinkyouworshipthefree	voice-window
25	3	thetrueknowledgewillwatch	voice-window
25	3	thetruewisdomwillallowedy	voice-window
25	3	thetrueknowledgewillknowy	voice-window
25	3	youthinkyousatisfythedark	voice-window
25	3	youthinkyouworshipthedark	voice-window
25	3	youthinkyoumadetheignoran	voice-window
25	3	youthinkyoucomethetruewis	voice-window
25	3	youthinkyouhavethedarknes	voice-window
25	3	youthinkyoucomethefreewil	voice-window
25	3	wewatchingyoutoworshipher	voice-window
25	3	youthinkyoureadingtheansw	voice-window
25	3	youthinkyouprovetheknowle	voice-window
25	3	youthinkyougainthedarknes	voice-window
25	3	wesatisfyyouyourtrueknowl	voice-window
25	3	youthinkyouwatchingthesou	voice-window
25	3	youthinkyougainthetruekno	voice-window
25	3	wesatisfyyouyourtruewisdo	voice-window
25	3	youthinkyoucreatedthedark	voice-window
25	3	youthinkyoufindthetruekno	voice-window
25	3	thetruewisdomwillworshipy	voice-window
25	3	weknowyouyourtrueknowledg	voice-window
25	3	theignorancewillsatisfyyo	voice-window
25	3	youthinkyousatisfythetrea	voice-window
25	3	theignorancewillreadingyo	voice-window
25	3	youcomehereseekingtruewis	voice-window
25	3	youthinkyougavethetreasur	voice-window
25	3	weworshipyouyourtruewisdo	voice-window
25	3	wewatchingyouyourknowledg	voice-window
25	3	youthinkyouknowthefreewil	voice-window
25	3	youthinkyoumadethetruekno	voice-window
25	3	youthinkyoureadingthewisd	voice-window
25	3	wesatisfyyoutowatchingher	voice-window
25	3	youthinkwehaveallthetreas	voice-window
25	3	weseekingyouyourtrueknowl	voice-window
25	3	weallowedyouyourtrueknowl	voice-window
25	3	thetreasurewillwatchingyo	voice-window
25	3	theknowledgewillreadingyo	voice-window
25	3	wecreatedyoutowatchingher	voice-window
25	3	youthinkyouwatchingthewis	voice-window
25	3	wegainyouyourtrueknowledg	voice-window
30	1	youthinkyouseekingtheknowledge	voice-exact
30	1	youthinkyouworshiptheignorance	voice-exact
30	1	youthinkyouwatchingthetreasure	voice-exact
30	1	youthinkyouwatchingthedarkness	voice-exact
30	1	thetrueknowledgewillcreatedyou	voice-exact
30	1	youthinkwehaveallthetruewisdom	voice-exact
30	1	youthinkyouworshiptheknowledge	voice-exact
30	1	youthinkyoureadingtheknowledge	voice-exact
30	1	youthinkyouwatchingthefreewill	voice-exact
30	1	youthinkyoureadingtheignorance	voice-exact
30	1	youthinkyouallowedtheknowledge	voice-exact
30	1	thetrueknowledgewillreadingyou	voice-exact
30	1	thetrueknowledgewillallowedyou	voice-exact
30	1	youthinkyousatisfytheknowledge	voice-exact
30	1	youthinkyoucreatedtheknowledge	voice-exact
30	1	wewatchingyouyourtrueknowledge	voice-exact
30	1	thetrueknowledgewillsatisfyyou	voice-exact
30	1	youthinkyouallowedtheignorance	voice-exact
30	1	youthinkyouseekingtheignorance	voice-exact
30	1	youthinkyouwantedthetruewisdom	voice-exact
30	1	youthinkyoucreatedtheignorance	voice-exact
30	1	youthinkyousatisfytheignorance	voice-exact
30	1	thetrueknowledgewillworshipyou	voice-exact
30	1	thetrueknowledgewillseekingyou	voice-exact
30	1	wereimpressedwithyouknowertobe	guide-exact
30	1	towalkamileinsomeoneelsesboots	volume-exact
30	1	verestämuodostuielämäjakuolema	finnish-exact
30	2	ifwevecreatedyourgodandyourgod	guide-window
30	2	wevecreatedyourgodandyourgodof	guide-window
30	2	vecreatedyourgodandyourgodofgo	guide-window
30	2	createdyourgodandyourgodofgods	guide-window
30	2	yourgodandyourgodofgodsandyoua	guide-window
30	2	godandyourgodofgodsandyouandyo	guide-window
30	2	andyourgodofgodsandyouandyourf	guide-window
30	2	yourgodofgodsandyouandyourfree	guide-window
30	2	godofgodsandyouandyourfreewill	guide-window
30	2	ofgodsandyouandyourfreewilland	guide-window
30	2	godsandyouandyourfreewillandth	guide-window
30	2	andyouandyourfreewillandthiswo	guide-window
30	2	youandyourfreewillandthisworld	guide-window
30	2	andyourfreewillandthisworldand	guide-window
30	2	yourfreewillandthisworldandall	guide-window
30	2	freewillandthisworldandallthew	guide-window
30	2	willandthisworldandalltheworld	guide-window
30	2	andnotjustthisplacealltheplace	guide-window
30	2	notjustthisplacealltheplacesal	guide-window
30	2	justthisplacealltheplacesallth	guide-window
30	2	thisplacealltheplacesallthedim	guide-window
30	2	placealltheplacesallthedimensi	guide-window
30	2	alltheplacesallthedimensionsal	guide-window
30	2	theplacesallthedimensionsallth	guide-window
30	2	placesallthedimensionsallthefr	guide-window
30	2	allthedimensionsallthefreewill	guide-window
30	2	devotedseekeraftertruewisdomkn	guide-window
30	2	seekeraftertruewisdomknowthisw	guide-window
30	2	aftertruewisdomknowthiswearewa	guide-window
30	2	truewisdomknowthiswearewatchin	guide-window
30	2	wisdomknowthiswearewatchingyou	guide-window
30	2	whatanswersareyoutryingtofindi	guide-window
30	2	answersareyoutryingtofindinher	guide-window
30	2	youthinkyouknowtheanswerbutyou	guide-window
30	2	thinkyouknowtheanswerbutyoudon	guide-window
30	2	youthinkthetreasurewillsatisfy	guide-window
30	2	thinkthetreasurewillsatisfyyou	guide-window
30	2	thetreasurewillsatisfyyoubutit	guide-window
30	2	treasurewillsatisfyyoubutitwon	guide-window
30	2	yougaveyourfreewilltothetruego	guide-window
30	2	provethineknowledgefromwhatist	volume-window
30	2	thineknowledgefromwhatisthewes	volume-window
30	2	knowledgefromwhatisthewestcrea	volume-window
30	2	thineknowledgefromwhatistheeas	volume-window
30	2	knowledgefromwhatistheeastcrea	volume-window
30	2	tohavetrueknowledgeistoseethed	volume-window
30	2	havetrueknowledgeistoseethedar	volume-window
30	2	trueknowledgeistoseethedarknes	volume-window
30	2	knowledgeistoseethedarknessofi	volume-window
30	2	togaintrueknowledgeonemustslow	volume-window
30	2	gaintrueknowledgeonemustslowdo	volume-window
30	2	trueknowledgeonemustslowdownan	volume-window
30	2	knowledgeonemustslowdownandnot	volume-window
30	2	awakentheflockoftheshepherdand	volume-window
30	2	theflockoftheshepherdandthinkf	volume-window
30	2	flockoftheshepherdandthinkfort	volume-window
30	2	oftheshepherdandthinkforthysel	volume-window
30	2	thefouressencesrepresentthefou	volume-window
30	2	fouressencesrepresentthefourel	volume-window
30	2	essencesrepresentthefourelemen	volume-window
30	2	representthefourelementsthatfo	volume-window
30	2	thefourelementsthatformthisvis	volume-window
30	2	fourelementsthatformthisvisibl	volume-window
30	2	elementsthatformthisvisiblewor	volume-window
30	2	keskikesänkuikkalentelisuonyll	finnish-window
30	2	kuikkalentelisuonylläjalaskeut	finnish-window
30	2	lentelisuonylläjalaskeutuisuur	finnish-window
30	2	suonylläjalaskeutuisuurenpuunj	finnish-window
30	2	ylläjalaskeutuisuurenpuunjuure	finnish-window
30	2	ensimmäinenmunistavierähtipesä	finnish-window
30	2	munistavierähtipesästäjahalkes	finnish-window
30	2	valkuainenvaluilänteenjasiitäm	finnish-window
30	2	valuilänteenjasiitämuodostuiky	finnish-window
30	2	länteenjasiitämuodostuikylmyys	finnish-window
30	2	keltuainenvaluiitäänjasiitämuo	finnish-window
30	2	valuiitäänjasiitämuodostuilämp	finnish-window
30	2	itäänjasiitämuodostuilämpöjatu	finnish-window
30	2	luontoloilaitluonnonasettieläi	finnish-window
30	2	loilaitluonnonasettieläimetnii	finnish-window
30	2	laitluonnonasettieläimetniityt	finnish-window
30	2	luonnonasettieläimetniitytjoet	finnish-window
30	2	asettieläimetniitytjoetkummutj	finnish-window
30	2	eläimetniitytjoetkummutjavuore	finnish-window
30	2	toinenmunistakuoriutuijasieltä	finnish-window
30	2	munistakuoriutuijasieltäsyntyi	finnish-window
30	2	kuoriutuijasieltäsyntyitaikuus	finnish-window
30	2	taikuuskatseliluonnonluomuksia	finnish-window
30	2	katseliluonnonluomuksiajaantoi	finnish-window
30	2	luonnonluomuksiajaantoiniilles	finnish-window
30	2	sielunpainojalostijakierouttil	finnish-window
30	2	painojalostijakierouttiluonnon	finnish-window
30	2	jalostijakierouttiluonnonluomu	finnish-window
30	2	luontojataikuusalkoivatriidell	finnish-window
30	2	jataikuusalkoivatriidelläsiitä	finnish-window
30	2	taikuusalkoivatriidelläsiitämi	finnish-window
30	2	alkoivatriidelläsiitämitenmaai	finnish-window
30	2	riidelläsiitämitenmaailmankuul	finnish-window
30	2	siitämitenmaailmankuuluisiolla	finnish-window
30	2	munistaviimeinenkuoriutuijasie	finnish-window
30	2	viimeinenkuoriutuijasieltäsynt	finnish-window
30	2	kuoriutuijasieltäsyntyiteknolo	finnish-window
30	2	teknologiaantoiluonnoneläimill	finnish-window
30	2	antoiluonnoneläimillekyvynkäyt	finnish-window
30	2	luonnoneläimillekyvynkäyttääko	finnish-window
30	2	eläimillekyvynkäyttääkoneitaja	finnish-window
30	2	kyvynkäyttääkoneitajalaitteita	finnish-window
30	3	youthinkyouworshipthetruewisdo	voice-window
30	3	youthinkyouseekingthetruewisdo	voice-window
30	3	youthinkyouknowthetrueknowledg	voice-window
30	3	youthinkyousatisfythetrueknowl	voice-window
30	3	youthinkyouallowedthetrueknowl	voice-window
30	3	youthinkyouwatchingtheknowledg	voice-window
30	3	youthinkyouthinkthetrueknowled	voice-window
30	3	youthinkyouseekingthetrueknowl	voice-window
30	3	youthinkyouwatchingthetruewisd	voice-window
30	3	youthinkyouwatchingthetrueknow	voice-window
30	3	youthinkyougavethetrueknowledg	voice-window
30	3	youthinkyouworshipthetrueknowl	voice-window
30	3	youthinkyoureadingthetrueknowl	voice-window
30	3	youthinkyouhavethetrueknowledg	voice-window
30	3	youcomehereseekingtrueknowledg	voice-window
30	3	youthinkyousatisfythetruewisdo	voice-window
30	3	youthinkyouprovethetrueknowled	voice-window
30	3	youthinkwehaveallthetrueknowle	voice-window
30	3	youthinkyouallowedthetruewisdo	voice-window
30	3	youthinkyoucomethetrueknowledg	voice-window
30	3	youthinkyouwantedthetrueknowle	voice-window
30	3	youthinkyoucreatedthetruewisdo	voice-window
30	3	youthinkyouwatchingtheignoranc	voice-window
30	3	thetrueknowledgewillwatchingyo	voice-window
30	3	youthinkyoureadingthetruewisdo	voice-window
30	3	youthinkyougainthetrueknowledg	voice-window
30	3	youthinkyoufindthetrueknowledg	voice-window
30	3	youthinkyoucreatedthetrueknowl	voice-window
30	3	youthinkyoumadethetrueknowledg	voice-window
